chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"Prevalence and positivity","yldnew","0.50677347702","0.4860608585123","0.5284545339168",,"both","15-99","2021","Shiny90",
"Prevalence and positivity","yldnew","0.4241002370328","0.40444066582390004","0.44388038421139997",,"both","15-99","2022","Shiny90",
"Prevalence and positivity","yldnew","0.4009368925976","0.3786612368593","0.4230206227012",,"both","15-99","2023","Shiny90",
"Prevalence and positivity","yldnew","0.429468853511","0.3973780982496","0.46941585947389997",,"both","15-99","2024","Shiny90",
"Prevalence and positivity","Treatment adjusted Prevalence","0.7753363335253898",,,,,,"2015","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.7223761679546704",,,,,,"2016","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.6656702824434134",,,,,,"2017","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.5993898322497859",,,,,,"2018","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.5800131427773085",,,,,,"2019","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.47852221035140036",,,,,,"2020","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.46772051274124776",,,,,,"2021","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
