chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"Prevalence and positivity","Treatment adjusted Prevalence","5.4393639207258015",,,,,,"2017","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","4.012869358363324",,,,,,"2018","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","3.542026745277677",,,,,,"2019","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","2.846586110778412",,,,,,"2020","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.9760951874545065",,,,,,"2021","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.6354223308842633",,,,,,"2022","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.3273454805961862",,,,,,"2023","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.0427556713938968",,,,,,"2024","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"HIV tests conducted and positivity, by sex","Den Age-Female Gte 15","262585",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","262585"
"HIV tests conducted and positivity, by sex","Per Age-Female Gte 15","1.9",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","1.9"
"HIV tests conducted and positivity, by sex","Den Age-Male Gte 15","126311",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","126311"
"HIV tests conducted and positivity, by sex","Per Age-Male Gte 15","2.7",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","2.7"
"HIV tests conducted and positivity, by sex","Den Age-All","406975",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","406975"
"HIV tests conducted and positivity, by sex","Per Age-All","2.1",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2.1"
"HIV tests conducted and positivity at community level","Den Community-Community Mobile","1010",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","1010"
"HIV tests conducted and positivity at community level","Per Community-Community Mobile","0.6",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","0.6"
"HIV tests conducted and positivity at community level","Den Community-Community Vct","21685",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","21685"
"HIV tests conducted and positivity at community level","Per Community-Community Vct","2.5",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","2.5"
"HIV tests conducted and positivity at community level","Den Community-Community Other","27739",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","27739"
"HIV tests conducted and positivity at community level","Per Community-Community Other","3.4",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","3.4"
"HIV tests conducted and positivity at community level","Den Community-Community All","64566",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","64566"
"HIV tests conducted and positivity at community level","Per Community-Community All","2.6",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2.6"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Provider Init","17752",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","17752"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Provider Init","0.6",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","0.6"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Anc","35401",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","35401"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Anc","3.3",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","3.3"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Vct","186467",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","186467"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Vct","2.7",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","2.7"
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","342409",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","342409"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","1.97",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.97"
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Community","11846",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Community Index testing","11.5650852608475",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Facility","8901",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Facility Index Testing","19.6719469722503",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Total Index tests","20747",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Index Testing Total","15.043138767050701",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV self-tests","HIV self-tests distributed",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2018","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","7000",,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020","Updated via email 10 August "
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021",
"HIV self-tests","HIV self-tests distributed","16621",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2021","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","8403",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","8403"
"HIV self-tests","Self Test Distributed-Data Value","16405",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","16405"
"HIV self-tests","Self Test Distributed-Data Value","46529",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","46529"
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","483326.67903603084",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","483572.991970451",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","492211.5862367968",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","516681.15295744064",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","541210.3467298456",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","565630.9410632671",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","590114.0372847929",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","HIV prevalence among sex workers","41.1",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Integrated Behavioural & Biological Survelliance Survey (IBBSS) III 2024"
"Key Populations","SW (Tested in past year)","33543",,,,,,"2021","PEPFAR ROP 2022","Integrated Biological and Behavioral Surveillance Survey (IBBS) 2018"
"Key Populations","HIV prevalence among men who have sex with men","14.2",,,,"Males",,"2024","UNAIDS KP-Atlas 2025","Source: Integrated Behavioural & Biological Survelliance III (IBBSS III)"
"Key Populations","MSM (Tested in past year)","25193",,,,,,"2021","PEPFAR ROP 2022","Integrated Biological and Behavioral Surveillance Survey (IBBS) 2017"
"WHO HIV Testing Policy Compliance","From national authorities Laws requiring parental consent for adolescents to access HIV testing",,,,"Yes",,,"2022","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Provider-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Community-based testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Lay provider testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Self-testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Assisted partner notification",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Client-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Indicator condition testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Routine antenatal testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"Population Groups","HIV population (15+) Female","219034.5976","205696.4319","232228.3409",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","95","92.04838436726787","95",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","23.19895","21.89194","24.51325",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","2618.65021","2084.51862","3258.55932",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","233017.8362477749","201342.1430080632","274970.6438137402",,"female","15-99","2024","Shiny90",
"Population Groups","evertest","92.1714457364355","91.7666094486044","92.6046174350692",,"female","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV",,,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 15-24","12264.57963",,,,"Females","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","91.309237673109","91.309237673109","91.309237673109",,"female","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Female","5.103168",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Female","1117.61429",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","59940.23717695825","51640.846022542326","70398.51240227335",,"female","15-24","2024","Shiny90",
"Population Groups","evertest","71.657634276543","70.2555770187346","73.1348250285552",,"female","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","1065.8854660355876",,,,"female","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 25-34","37612.57975",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"female","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Female","17.153668","16.109091","18.186934",,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Female","833.29108",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","88324.14444840817","75947.31949536722","105870.02743124244",,"female","25-34","2024","Shiny90",
"Population Groups","evertest","98.1988428671993","97.962851396098","98.4296785133711",,"female","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","1127.9289579715426",,,,"female","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 35-49","103429.31842",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"female","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Female","35.826236","33.644588","37.984261",,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Female","523.30213",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","54042.14336368219","45850.11331344692","64573.187872036935",,"female","35-49","2024","Shiny90",
"Population Groups","evertest","99.7298493834866","99.6866913199752","99.7692579388835",,"female","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","1220.1388655786225",,,,"female","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Female","65728.11957","50264.44059","87580.564",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"female","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Female","33.558868","25.663563","44.716091",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Female","144.44271","79.6213","223.77274",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","30708.03328378194","26010.165014001133","36751.942594781445",,"female","50-99","2024","Shiny90",
"Population Groups","evertest","99.5015150228336","99.3492748172931","99.6336372980748",,"female","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","479.26987311908283",,,,"female","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (15+) Male","135697.897","126006.9857","145182.8745",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","95","89.1230638566891","95",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","14.85238","13.87107","15.79133",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","1455.03023","1153.18821","1831.60901",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","208521.81690374095","177646.3505924054","248686.84097401728",,"male","15-99","2024","Shiny90",
"Population Groups","evertest","87.821508568696","87.1653214720112","88.4468797367877",,"male","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","5458.6970000000065",,,,"Males","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 15-24","6057.20961",,,,"Males","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","79.4965493619875","79.4965493619875","79.9113381054806",,"male","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Male","2.467477",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Male","320.17581",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","42559.80630000226","36056.72560211078","50517.93093699829",,"male","15-24","2024","Shiny90",
"Population Groups","evertest","60.859827736070905","59.1311677429242","62.5615419479517",,"male","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","1241.9369824272994",,,,"male","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 25-34","17177.04403",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","91.213536204145","90.3436126152752","92.09419031609781",,"male","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Male","7.705124","7.15486","8.243695",,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Male","552.82063",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","78842.39987185338","66343.89715928961","94136.29271133368",,"male","25-34","2024","Shiny90",
"Population Groups","evertest","95.33098895788899","94.7316615972196","95.9196268107511",,"male","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","1509.2547548940233",,,,"male","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 35-49","60057.00198",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"male","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Male","20.978574","19.480382","22.444929",,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Male","475.64248",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","63080.43483480804","53284.43954651885","75683.84181604309",,"male","35-49","2024","Shiny90",
"Population Groups","evertest","98.9822690614852","98.8103685705742","99.1270118460567",,"male","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","2078.5947756116725",,,,"male","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Male","52406.64146","42284.52945","75829.58613",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"male","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Male","32.969627","26.601689","47.705274",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Male","106.39131","47.27507","213.569",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","24213.93818760779","20457.351822090743","29009.53151129713",,"male","50-99","2024","Shiny90",
"Population Groups","evertest","98.8432614598679","98.5610132880425","99.0795134427214",,"male","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","862.8889063240722",,,,"male","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
